imageName,groundTruth,amazonLabels,amazonScores,azureLabels,azureScores,clarifaiLabels,clarifaiScores,googleLabels,googleScores,watsonLabels,watsonScores,category
Garage_After,garage,"['Floor', 'Flooring', 'Garage', 'Bicycle', 'Vehicle']","[99.95752716064453, 99.89302062988281, 99.6467514038086, 99.59757232666016, 99.59757232666016]","['indoor', 'floor', 'bicycle', 'sports equipment', 'bicycle wheel']","[0.984351634979248, 0.9528324604034424, 0.9307572841644287, 0.7717306017875671, 0.7515524625778198]","['people', 'grinder', 'warehouse', 'room', 'vehicle']","[0.9697384834289551, 0.9629970788955688, 0.960202693939209, 0.9501953125, 0.9396457672119141]","['Floor', 'Flooring', 'Room', 'Hall']","[0.9741927, 0.91604424, 0.71392286, 0.56332105]","['basement', 'support', 'supporting structure', 'building', 'indoors']","[0.703, 0.703, 0.703, 0.598, 0.599]",garage
garage_interior1,garage,"['Workshop', 'Garage', 'Wiring', 'Machine', 'Flooring']","[97.8106689453125, 91.88278198242188, 73.20162963867188, 72.49683380126953, 56.61827087402344]","['indoor', 'waste container']","[0.9094153642654419, 0.8356988430023193]","['industry', 'house', 'room', 'indoors', 'grinder']","[0.9850607514381409, 0.9798349142074585, 0.9798315763473511, 0.9749516248703003, 0.960821270942688]","['Building', 'Room', 'Workshop', 'Basement', 'Garage']","[0.75230074, 0.7444316, 0.7119175, 0.6618061, 0.6393256]","['basement', 'support', 'supporting structure', 'furnace room', 'indoors']","[0.76, 0.76, 0.76, 0.5, 0.501]",garage
Garage_rollup_open_1_262135554_std,garage,"['Garage', 'Bike', 'Bicycle', 'Vehicle', 'Transportation']","[99.62006378173828, 61.09056091308594, 61.09056091308594, 61.09056091308594, 61.09056091308594]","['wheel', 'building', 'tire', 'bicycle', 'land vehicle']","[0.8954823017120361, 0.890527069568634, 0.8010258078575134, 0.7576395869255066, 0.7480670809745789]","['stock', 'industry', 'grinder', 'people', 'shelf']","[0.9927641153335571, 0.9917414784431458, 0.9729297161102295, 0.9680197238922119, 0.9669989943504333]","['Floor', 'Building', 'Flooring']","[0.8498609, 0.78012806, 0.7392288]","['Garage (Indoor)', 'nature', 'stockroom', 'indoors', 'garage']","[0.764, 0.764, 0.7, 0.7, 0.664]",garage
warehouse_0366,warehouse,"['Flooring', 'Aluminium', 'Box', 'Metropolis', 'Urban']","[87.52574157714844, 81.92145538330078, 72.94544982910156, 64.55231475830078, 64.55231475830078]","['floor', 'indoor', 'box', 'text', 'furniture']","[0.9955231547355652, 0.9880778193473816, 0.7789591550827026, 0.7434778809547424, 0.20017674565315247]","['container', 'garbage', 'street', 'city', 'museum']","[0.973913311958313, 0.95030277967453, 0.9444537162780762, 0.9429256916046143, 0.941459059715271]",,,"['stockroom', 'indoors', 'storage warehouse', 'department store', 'retail store']","[0.889, 0.889, 0.716, 0.5, 0.525]",warehouse
warehouse_0411,warehouse,"['Building', 'Warehouse']","[99.56912231445312, 99.56912231445312]","['indoor', 'text', 'floor', 'scene', 'convenience store']","[0.990741491317749, 0.9706436395645142, 0.9332818984985352, 0.8798019289970398, 0.8191937804222107]","['shelf', 'stock', 'commerce', 'warehouse', 'industry']","[0.9976972937583923, 0.9955629706382751, 0.9953510761260986, 0.9883536696434021, 0.9785258173942566]","['Warehouse', 'Inventory', 'Building', 'Aisle', 'Floor']","[0.9629639, 0.9171857, 0.85432696, 0.7696293, 0.65612274]","['storage warehouse', 'stockroom', 'indoors', 'pale yellow color']","[0.934, 0.792, 0.792, 0.792]",warehouse
warehouse_0211,warehouse,"['Staircase', 'Building', 'Warehouse']","[99.59082794189453, 99.03205108642578, 96.75623321533203]","['indoor', 'building', 'warehouse']","[0.9641519784927368, 0.8898868560791016, 0.3489384353160858]","['warehouse', 'storage', 'shipment', 'industry', 'container']","[0.9896364212036133, 0.9889781475067139, 0.9839752316474915, 0.9812990427017212, 0.9811067581176758]","['Wall', 'Wood', 'Building', 'Facade', 'Room']","[0.8466088, 0.77267206, 0.69247586, 0.6674176, 0.6566393]","['stockroom', 'indoors', 'storage warehouse', 'planking', 'protective covering']","[0.818, 0.818, 0.696, 0.5, 0.795]",warehouse
warehouse_0164,warehouse,"['Building', 'Factory', 'Brewery', 'Warehouse']","[99.9150161743164, 99.33499145507812, 89.6278305053711, 81.45706939697266]","['indoor', 'building', 'factory']","[0.9882082939147949, 0.7092267274856567, 0.6876668930053711]","['warehouse', 'grinder', 'industry', 'indoors', 'storage']","[0.9926717281341553, 0.9925909042358398, 0.9882911443710327, 0.9881477355957031, 0.9847263097763062]","['Ceiling', 'Building', 'Architecture', 'Room', 'Wood']","[0.8695843, 0.74054843, 0.7263346, 0.6566393, 0.6534817]","['storage warehouse', 'storeroom', 'indoors', 'basement', 'support']","[0.703, 0.624, 0.732, 0.516, 0.517]",warehouse
warehouse_0287,warehouse,"['Building', 'Housing', 'Indoors', 'Transportation', 'Vehicle']","[92.60778045654297, 92.60778045654297, 80.0463638305664, 75.9462661743164, 75.9462661743164]","['wheel', 'land vehicle', 'vehicle', 'tire', 'cart']","[0.953925609588623, 0.9395385384559631, 0.9100809097290039, 0.8400261402130127, 0.5679140090942383]","['industry', 'warehouse', 'transportation system', 'grinder', 'container']","[0.9975132942199707, 0.9973000288009644, 0.9912718534469604, 0.9904379844665527, 0.9796745777130127]","['Transport', 'Trailer', 'Warehouse', 'Vehicle', 'Building']","[0.86291295, 0.72496057, 0.6907503, 0.65017664, 0.6437648]","['storage warehouse', 'anechoic chamber', 'indoors', 'carport', 'building']","[0.726, 0.558, 0.667, 0.514, 0.514]",warehouse
baby_room_sm,nursery,"['Furniture', 'Crib', 'Indoors', 'Room']","[99.9789810180664, 99.80155181884766, 83.8945541381836, 83.8945541381836]","['floor', 'wall', 'indoor', 'drawer', 'box']","[0.9884448051452637, 0.9805866479873657, 0.9561311602592468, 0.8463968634605408, 0.8305758237838745]","['furniture', 'indoors', 'family', 'container', 'no person']","[0.9805420637130737, 0.9756091237068176, 0.9675041437149048, 0.9561456441879272, 0.9556761980056763]","['Product', 'Room', 'Furniture', 'Infant bed', 'Nursery']","[0.9785654, 0.9396535, 0.92387897, 0.92034477, 0.9124619]","['crib', 'furniture', 'nursery', 'bedroom', 'indoors']","[0.836, 0.916, 0.743, 0.744, 0.744]",nursery
dsc_0713_thumb_480xauto,nursery,"['Furniture', 'Crib', 'Indoors', 'Room', 'Chair']","[99.9927749633789, 99.44674682617188, 99.17009735107422, 99.17009735107422, 95.59993743896484]","['indoor', 'wall', 'floor', 'window', 'room']","[0.9984670877456665, 0.9928426742553711, 0.9913091659545898, 0.9508084058761597, 0.8927969932556152]","['bed', 'bedroom', 'furniture', 'room', 'family']","[0.998228907585144, 0.9961755871772766, 0.995756208896637, 0.9929492473602295, 0.9897630214691162]","['Product', 'Room', 'Infant bed', 'Furniture', 'Property']","[0.97587997, 0.97098, 0.9526888, 0.93536764, 0.9275872]","['nursery', 'bedroom', 'indoors', 'building', 'beige color']","[0.875, 0.661, 0.662, 0.801, 0.893]",nursery
nursery_moon_theme800px,nursery,"['Furniture', 'Crib', 'Room', 'Indoors', 'Nursery']","[99.91400146484375, 99.57710266113281, 99.1373291015625, 99.1373291015625, 97.59371185302734]","['wall', 'indoor', 'toy', 'room', 'scene']","[0.9902466535568237, 0.9611755013465881, 0.7641627788543701, 0.7212874293327332, 0.719319224357605]","['bed', 'bedroom', 'furniture', 'room', 'indoors']","[0.9962881803512573, 0.9911191463470459, 0.9615195989608765, 0.9608036279678345, 0.9590592384338379]","['Room', 'Product', 'Wall', 'Nursery', 'Furniture']","[0.9272541, 0.9252941, 0.81250733, 0.79196197, 0.69961756]","['nursery', 'bedroom', 'indoors', 'baby bed', 'furniture']","[0.953, 0.954, 0.954, 0.5, 0.5]",nursery
colorful_mod_nursery_amazing_wall_painting_techniques_8178,nursery,"['Furniture', 'Room', 'Indoors', 'Nursery', 'Crib']","[99.93690490722656, 99.37479400634766, 99.37479400634766, 99.31170654296875, 98.35535430908203]","['furniture', 'bed', 'text', 'dollhouse', 'shelf']","[0.9573051929473877, 0.7985909581184387, 0.6906930208206177, 0.6703875064849854, 0.669783353805542]","['bedroom', 'bed', 'indoors', 'birthday', 'room']","[0.9911348819732666, 0.9906637668609619, 0.9861197471618652, 0.9674656391143799, 0.9640840291976929]","['Product', 'Infant bed', 'Room', 'Nursery', 'Pink']","[0.97687435, 0.97679955, 0.9660189, 0.9595155, 0.9564164]","['nursery', 'indoors', 'building', 'sage green color', 'pink color']","[0.957, 0.8, 0.801, 0.922, 0.796]",nursery
complete_baby_room_furnitures,nursery,"['Furniture', 'Crib', 'Indoors', 'Room', 'Nursery']","[99.98863220214844, 97.52115631103516, 97.37022399902344, 97.37022399902344, 94.33804321289062]","['drawer', 'indoor', 'cabinetry', 'chest of drawers', 'cupboard']","[0.9872222542762756, 0.9755109548568726, 0.9727621674537659, 0.9713441133499146, 0.9316662549972534]","['furniture', 'room', 'indoors', 'bed', 'no person']","[0.9972082376480103, 0.9941407442092896, 0.988037109375, 0.9761894941329956, 0.9738115668296814]","['Product', 'Furniture', 'Room', 'Infant bed', 'Property']","[0.9725894, 0.9573123, 0.94512403, 0.933837, 0.89920604]","['bedroom', 'indoors', 'baby bed', 'furniture', 'nursery']","[0.724, 0.724, 0.594, 0.852, 0.571]",nursery
room398,gym,"['Fitness', 'Working Out', 'Sport', 'Exercise', 'Sports']","[99.36691284179688, 99.36691284179688, 99.36691284179688, 99.36691284179688, 99.36691284179688]","['floor', 'indoor', 'gym', 'exercise equipment', 'ceiling']","[0.9989013671875, 0.9985893964767456, 0.979354977607727, 0.9784091711044312, 0.9721382856369019]","['weight', 'exercise', 'indoors', 'strength', 'treadmill']","[0.9973576068878174, 0.9965693354606628, 0.9962830543518066, 0.9920708537101746, 0.9911736249923706]","['Gym', 'Room', 'Exercise equipment', 'Property', 'Sport venue']","[0.9818084, 0.9474978, 0.92065364, 0.9164556, 0.84375566]","['exercising weight', 'person in health spa', 'building', 'Gym', 'sports equipment']","[0.824, 0.765, 0.765, 0.703, 0.801]",gym
gym8,gym,"['Sport', 'Sports', 'Working Out', 'Exercise', 'Fitness']","[99.2336654663086, 99.2336654663086, 99.2336654663086, 99.2336654663086, 99.2336654663086]","['floor', 'wall', 'indoor', 'room', 'wheel']","[0.998837411403656, 0.9945772886276245, 0.990509033203125, 0.9384444355964661, 0.9079763889312744]","['room', 'indoors', 'weight', 'no person', 'furniture']","[0.985756516456604, 0.9853470325469971, 0.9770849347114563, 0.9765594005584717, 0.9728642106056213]","['Gym', 'Exercise machine', 'Exercise equipment', 'Room', 'Sport venue']","[0.9790384, 0.9755387, 0.962193, 0.9287971, 0.8305808]","['Gym', 'exercising weight', 'gymnastic apparatus', 'indoors', 'sports equipment']","[0.947, 0.605, 0.5, 0.796, 0.8]",gym
HO_00_02_5304_28A_l,gym,"['Fitness', 'Working Out', 'Sport', 'Exercise', 'Sports']","[99.25284576416016, 99.25284576416016, 99.25284576416016, 99.25284576416016, 99.25284576416016]","['indoor', 'ceiling', 'floor', 'interior', 'gym']","[0.9952981472015381, 0.9903335571289062, 0.9880073070526123, 0.905003547668457, 0.904186487197876]","['exercise', 'weight', 'indoors', 'club', 'fitness']","[0.9938179850578308, 0.9897451400756836, 0.9854106903076172, 0.9818115830421448, 0.981515645980835]","['Gym', 'Room', 'Sport venue', 'Physical fitness', 'Exercise equipment']","[0.9829792, 0.9549097, 0.90292394, 0.89015764, 0.7947519]","['Gym', 'exercising weight', 'person in health spa', 'building', 'indoors']","[0.903, 0.859, 0.5, 0.5, 0.798]",gym
uploads_images_photos_images_fullsize_gym,gym,"['Sport', 'Sports', 'Working Out', 'Exercise', 'Fitness']","[99.63553619384766, 99.63553619384766, 99.63553619384766, 99.63553619384766, 99.63553619384766]","['floor', 'indoor', 'ceiling', 'furniture', 'chair']","[0.9980049133300781, 0.9972420930862427, 0.9855719804763794, 0.921610951423645, 0.7760047912597656]","['indoors', 'exercise', 'treadmill', 'club', 'furniture']","[0.9967960119247437, 0.9910482168197632, 0.9873960018157959, 0.9814049005508423, 0.969818115234375]","['Room', 'Event', 'Building', 'Interior design', 'Flooring']","[0.76465386, 0.73256063, 0.6374249, 0.6247112, 0.5740459]","['beauty salon', 'shop', 'retail store', 'building', 'air terminal']","[0.64, 0.643, 0.776, 0.896, 0.593]",gym
gimnasio_55_07_flickr,gym,"['Fitness', 'Working Out', 'Sport', 'Exercise', 'Sports']","[99.49067687988281, 99.49067687988281, 99.49067687988281, 99.49067687988281, 99.49067687988281]","['indoor', 'sport', 'exercise equipment', 'gym', 'floor']","[0.9913023710250854, 0.9825435876846313, 0.9484807252883911, 0.9353041648864746, 0.9061483144760132]","['weightlifting', 'weight', 'exercise', 'equipment', 'bodybuilding']","[0.990559458732605, 0.9867874383926392, 0.9836235046386719, 0.979320228099823, 0.9783990383148193]","['Gym', 'Exercise equipment', 'Room', 'Exercise machine', 'Sport venue']","[0.98385787, 0.9670084, 0.9568662, 0.93676406, 0.9203837]","['exercising weight', 'Gym', 'indoors', 'sports equipment']","[0.873, 0.803, 0.796, 0.801]",gym
Baby063,hospital_room,"['Hospital', 'Clinic', 'Operating Theatre', 'Person', 'Human']","[97.7007064819336, 96.9329833984375, 87.99107360839844, 84.43467712402344, 84.43467712402344]","['indoor', 'wall', 'furniture', 'bed', 'couch']","[0.9958577752113342, 0.994935154914856, 0.9710261821746826, 0.9627282619476318, 0.6566822528839111]","['hospital', 'bed', 'room', 'patient', 'furniture']","[0.9991921186447144, 0.9967021346092224, 0.9948148727416992, 0.9931270480155945, 0.9905987977981567]","['Hospital', 'Patient', 'Room', 'Hospital bed', 'Comfort']","[0.96748394, 0.9414997, 0.8152758, 0.8110072, 0.67202073]","['hospital room', 'indoors', 'recovery room', 'building', 'sage green color']","[0.924, 0.966, 0.5, 0.797, 0.888]",hospital_room
Birthing_room_2,hospital_room,"['Chair', 'Furniture', 'Clinic', 'Electronics', 'Display']","[98.0826187133789, 98.0826187133789, 96.2095947265625, 90.5320816040039, 90.5320816040039]","['floor', 'indoor', 'cabinetry', 'drawer', 'sink']","[0.9928765296936035, 0.9913663864135742, 0.9564096331596375, 0.930526852607727, 0.9121661186218262]","['furniture', 'room', 'interior design', 'chair', 'indoors']","[0.9973777532577515, 0.9960227012634277, 0.9947408437728882, 0.9914625883102417, 0.9912228584289551]","['Room', 'Furniture', 'Property', 'Cabinetry', 'Desk']","[0.9552259, 0.94698244, 0.906975, 0.7837965, 0.78234446]","['stateroom', 'compartment', 'indoors', 'sewing room', 'hospital room']","[0.641, 0.644, 0.801, 0.555, 0.527]",hospital_room
hospital_room_37_19_altavista,hospital_room,"['Human', 'Person', 'Hospital', 'Clinic', 'Operating Theatre']","[99.77677154541016, 99.77677154541016, 99.34965515136719, 98.61604309082031, 95.70010375976562]","['indoor', 'floor', 'person', 'medical equipment', 'text']","[0.990168035030365, 0.9614510536193848, 0.9481430053710938, 0.9311953783035278, 0.7962551712989807]","['patient', 'hospital', 'medicine', 'surgery', 'healthcare']","[0.9955077171325684, 0.9950553178787231, 0.9904420971870422, 0.9897510409355164, 0.9847409725189209]","['Room', 'Hospital', 'Building', 'Service', 'Clinic']","[0.8084965, 0.77989906, 0.7440816, 0.69067395, 0.6516217]","['person', 'operating room', 'indoors', 'dispensary', 'medical building']","[0.59, 0.598, 0.714, 0.554, 0.567]",hospital_room
roomhospital,hospital_room,"['Bed', 'Furniture', 'Chair', 'Hospital', 'Clinic']","[99.73657989501953, 99.73657989501953, 96.9073257446289, 95.62166595458984, 90.13822937011719]","['wall', 'indoor', 'medical equipment', 'hospital', 'bed']","[0.9964196681976318, 0.9957103729248047, 0.9849627017974854, 0.9136617183685303, 0.9026942849159241]","['hospital', 'medicine', 'patient', 'surgery', 'room']","[0.9993642568588257, 0.997384786605835, 0.9963113069534302, 0.9937247037887573, 0.9910967350006104]","['Hospital', 'Medical equipment', 'Medical', 'Room', 'Clinic']","[0.9855012, 0.97720873, 0.95714366, 0.95049244, 0.9489149]","['person', 'hospital room', 'indoors', 'emergency room', 'operating room']","[0.764, 0.795, 0.955, 0.616, 0.551]",hospital_room
hospital_room_36_11_altavista,hospital_room,"['Room', 'Indoors', 'Bedroom', 'Furniture', 'Dorm Room']","[99.51754760742188, 99.51754760742188, 96.46084594726562, 93.09452056884766, 89.32443237304688]","['indoor', 'floor', 'wall', 'cabinetry', 'drawer']","[0.9973430633544922, 0.9927979707717896, 0.9756451845169067, 0.9599277973175049, 0.9470481872558594]","['furniture', 'room', 'home', 'house', 'cabinet']","[0.9981117248535156, 0.9980096817016602, 0.9920321702957153, 0.9885388016700745, 0.9847372174263]","['Room', 'Furniture', 'Property', 'Building', 'Bedroom']","[0.9698926, 0.947574, 0.9464345, 0.8600332, 0.8244574]","['flatlet', 'apartment', 'housing', 'bedroom', 'indoors']","[0.733, 0.733, 0.736, 0.729, 0.805]",hospital_room
Music_Concert_Hall_3,concert_hall,"['Theater', 'Hall', 'Room', 'Auditorium', 'Indoors']","[99.94813537597656, 99.94813537597656, 99.94813537597656, 99.94813537597656, 99.94813537597656]","['indoor', 'auditorium']","[0.9655990600585938, 0.5148559808731079]","['auditorium', 'theater', 'stage', 'audience', 'seat']","[0.9998942613601685, 0.9986851811408997, 0.9984713792800903, 0.9983110427856445, 0.9978433847427368]","['Auditorium', 'Theatre', 'Concert hall', 'Stage', 'Performing arts center']","[0.9840735, 0.9522318, 0.94544715, 0.94090044, 0.9371635]","['auditorium', 'theatre', 'building', 'indoors', 'reddish brown color']","[0.791, 0.67, 0.67, 0.594, 0.707]",concert_hall
eej_concert_hall,concert_hall,"['Room', 'Hall', 'Theater', 'Indoors', 'Auditorium']","[99.91000366210938, 99.91000366210938, 99.91000366210938, 99.91000366210938, 99.91000366210938]","['indoor', 'auditorium', 'concert hall', 'performing arts center', 'hall']","[0.8961158394813538, 0.7366249561309814, 0.6431062817573547, 0.6363227367401123, 0.2960551381111145]","['theater', 'no person', 'auditorium', 'row', 'empty']","[0.9858111143112183, 0.982767641544342, 0.9810160398483276, 0.9724208116531372, 0.9722720980644226]","['Auditorium', 'Theatre', 'Concert hall', 'Building', 'Ceiling']","[0.95877767, 0.8651024, 0.84673566, 0.8333935, 0.74791163]","['concert hall', 'hall', 'indoors', 'theatre', 'building']","[0.88, 0.904, 0.904, 0.564, 0.565]",concert_hall
concertHall,concert_hall,"['Lighting', 'Architecture', 'Building', 'Opera House', 'Theater']","[99.82968139648438, 99.52527618408203, 99.52527618408203, 92.91210174560547, 89.70418548583984]","['ceiling', 'indoor', 'building', 'orange', 'hall']","[0.9274837970733643, 0.8824729919433594, 0.5850046873092651, 0.5123492479324341, 0.2912962734699249]","['no person', 'theater', 'indoors', 'architecture', 'seat']","[0.9922905564308167, 0.9812628030776978, 0.9777674674987793, 0.9776328206062317, 0.9591329097747803]","['Orange', 'Auditorium', 'Theatre', 'Concert hall', 'Architecture']","[0.8624209, 0.8251063, 0.7497003, 0.7271266, 0.7263346]","['concert hall', 'hall', 'indoors', 'auditorium', 'building']","[0.969, 0.971, 0.971, 0.5, 0.789]",concert_hall
canopy,concert_hall,"['Auditorium', 'Theater', 'Indoors', 'Room', 'Hall']","[98.75079345703125, 98.75079345703125, 98.75079345703125, 98.75079345703125, 98.75079345703125]","['ceiling', 'metal', 'building', 'art', 'hall']","[0.9245704412460327, 0.8645670413970947, 0.8405545949935913, 0.7625989317893982, 0.711781919002533]","['theater', 'auditorium', 'light', 'theatre', 'architecture']","[0.9970555305480957, 0.983594536781311, 0.9681729674339294, 0.9681299328804016, 0.9617241621017456]","['Concert hall', 'Auditorium', 'Theatre', 'Performing arts center', 'Stage']","[0.9669468, 0.95967644, 0.92739433, 0.9150415, 0.8833125]","['concert hall', 'hall', 'indoors', 'auditorium', 'building']","[0.944, 0.953, 0.953, 0.5, 0.799]",concert_hall
Schermerhorn,concert_hall,"['Room', 'Indoors', 'Auditorium', 'Theater', 'Hall']","[99.74244689941406, 99.74244689941406, 95.77635192871094, 95.77635192871094, 95.77635192871094]","['building', 'indoor', 'library', 'hall']","[0.9920415878295898, 0.9379652738571167, 0.6859845519065857, 0.6423807144165039]","['indoors', 'library', 'no person', 'architecture', 'horizontal plane']","[0.9877680540084839, 0.9664441347122192, 0.963381290435791, 0.9631743431091309, 0.9410858154296875]","['Building', 'Interior design']","[0.8086965, 0.54307204]","['concert hall', 'hall', 'indoors', 'great hall', 'auditorium']","[0.755, 0.894, 0.894, 0.587, 0.5]",concert_hall
indoor_0268,bedroom,"['Furniture', 'Room', 'Indoors', 'Bedroom', 'Bed']","[96.06998443603516, 95.0290756225586, 95.0290756225586, 95.0290756225586, 92.23802185058594]","['furniture', 'indoor', 'wall', 'couch', 'house']","[0.9858936071395874, 0.9833424687385559, 0.9742817878723145, 0.9165132641792297, 0.9133815765380859]","['room', 'furniture', 'bed', 'bedroom', 'house']","[0.9990192651748657, 0.9985543489456177, 0.996889591217041, 0.9968790411949158, 0.9868181347846985]","['Bedroom', 'Bed', 'Room', 'Furniture', 'Bed frame']","[0.9931606, 0.9822729, 0.97098, 0.96656936, 0.9281958]","['bedroom', 'indoors', 'claret red color']","[0.976, 0.976, 0.62]",bedroom
indoor_0069,bedroom,"['Indoors', 'Bedroom', 'Room', 'Furniture', 'Interior Design']","[99.84771728515625, 99.84771728515625, 99.84771728515625, 98.96126556396484, 98.576171875]","['indoor', 'floor', 'wall', 'room', 'house']","[0.9963908791542053, 0.9863841533660889, 0.9860131740570068, 0.9550988674163818, 0.9529505968093872]","['room', 'furniture', 'bedroom', 'bed', 'window']","[0.9975988268852234, 0.9973694086074829, 0.997191846370697, 0.994957447052002, 0.9931389093399048]","['Room', 'Bedroom', 'Furniture', 'Property', 'Bed']","[0.97986174, 0.97514206, 0.97399205, 0.96175414, 0.9409008]","['bedroom', 'indoors', 'bedsitting room', 'apartment', 'housing']","[0.899, 0.907, 0.54, 0.54, 0.551]",bedroom
D61,bedroom,"['Indoors', 'Bedroom', 'Room', 'Dorm Room', 'Furniture']","[99.84873962402344, 99.84873962402344, 99.84873962402344, 94.71501159667969, 79.26705932617188]","['indoor', 'couch', 'house', 'wall', 'bed']","[0.9958102107048035, 0.979446291923523, 0.9602833986282349, 0.9555548429489136, 0.9512379765510559]","['furniture', 'interior design', 'room', 'hotel', 'indoors']","[0.9983879327774048, 0.996040940284729, 0.9944487810134888, 0.993745744228363, 0.993436336517334]","['Bedroom', 'Room', 'Furniture', 'Interior design', 'Ceiling']","[0.9724285, 0.96375877, 0.9525255, 0.9453243, 0.94473046]","['bedroom', 'indoors', 'hotel room', 'bedsitting room', 'apartment']","[0.805, 0.825, 0.551, 0.5, 0.5]",bedroom
int491,bedroom,"['Furniture', 'Room', 'Indoors', 'Bedroom', 'Bed']","[99.17601013183594, 98.93152618408203, 98.93152618408203, 98.93152618408203, 95.1837158203125]","['wall', 'indoor', 'vase', 'bed', 'painting']","[0.9920501708984375, 0.9863749742507935, 0.9728078842163086, 0.9697631597518921, 0.8756448030471802]","['bed', 'bedroom', 'indoors', 'room', 'furniture']","[0.9975759983062744, 0.9950013756752014, 0.9924545288085938, 0.9912124872207642, 0.9889147281646729]","['Room', 'Orange', 'Product', 'Bed sheet', 'Interior design']","[0.960165, 0.94468516, 0.8828333, 0.8812505, 0.86907727]","[""child's room"", 'bedroom', 'indoors', 'nursery', 'building']","[0.9, 0.943, 0.944, 0.5, 0.799]",bedroom
kamer1g,bedroom,"['Furniture', 'Room', 'Indoors', 'Bedroom', 'Bed']","[99.98583984375, 99.94271087646484, 99.94271087646484, 99.94271087646484, 99.6467056274414]","['indoor', 'wall', 'floor', 'bed', 'pillow']","[0.998127818107605, 0.9966870546340942, 0.9882818460464478, 0.9683025479316711, 0.9603316187858582]","['bed', 'bedroom', 'furniture', 'room', 'interior design']","[0.9998764991760254, 0.9998100996017456, 0.998762845993042, 0.9981335997581482, 0.9953022599220276]","['Bedroom', 'Room', 'Furniture', 'Bed', 'Property']","[0.97928673, 0.9741368, 0.97399205, 0.9702681, 0.9519631]","['bedroom', 'indoors', 'bedsitting room', 'apartment', 'housing']","[0.919, 0.921, 0.622, 0.622, 0.622]",bedroom
museo_54_09_flickr,museum,"['Human', 'Person', 'Art Gallery', 'Art', 'Indoors']","[99.76224517822266, 99.76224517822266, 98.45680236816406, 98.45680236816406, 86.67861938476562]","['floor', 'gallery', 'indoor', 'wall', 'painting']","[0.9952031970024109, 0.9935109615325928, 0.9768610596656799, 0.9756414890289307, 0.9713023900985718]","['museum', 'room', 'exhibition', 'people', 'art']","[0.9984626770019531, 0.9956134557723999, 0.9929126501083374, 0.9907387495040894, 0.9901823997497559]","['Art gallery', 'Art exhibition', 'Exhibition', 'Tourist attraction', 'Art']","[0.91416234, 0.84565693, 0.83675957, 0.8258791, 0.81080997]","['Art Museum', 'art gallery', 'indoors', 'light brown color', 'black color']","[0.972, 0.666, 0.666, 0.856, 0.562]",museum
museum_127_04_flickr,museum,"['Person', 'Human', 'Art', 'Art Gallery', 'Modern Art']","[98.74838256835938, 98.74838256835938, 94.71353149414062, 83.5301513671875, 79.8123550415039]","['gallery', 'room', 'scene', 'floor', 'drawing']","[0.9971081614494324, 0.9921358823776245, 0.9875835180282593, 0.961357831954956, 0.9528775215148926]","['girl', 'people', 'portrait', 'model', 'woman']","[0.9966806769371033, 0.9946913719177246, 0.9928686618804932, 0.9831116199493408, 0.9768765568733215]","['Green', 'Art', 'Standing', 'Modern art', 'Visual arts']","[0.9068462, 0.84016705, 0.8086237, 0.75601715, 0.7527476]","['person', 'art gallery', 'indoors', 'Art Museum', 'ultramarine color']","[0.594, 0.73, 0.73, 0.713, 0.944]",museum
museum_22_20_altavista,museum,"['Person', 'Human', 'Furniture', 'Display', 'Screen']","[99.53646087646484, 99.53646087646484, 99.0794906616211, 98.7815170288086, 98.7815170288086]","['indoor', 'computer', 'museum', 'desk', 'office building']","[0.9886181354522705, 0.968680739402771, 0.8850001692771912, 0.8605122566223145, 0.8402824401855469]","['room', 'indoors', 'furniture', 'seat', 'chair']","[0.9911303520202637, 0.990071177482605, 0.9862968325614929, 0.978600263595581, 0.9722803831100464]","['Building', 'Interior design', 'Ceiling', 'Room', 'Lobby']","[0.9272194, 0.89671785, 0.83399874, 0.7795167, 0.76510286]","['art gallery', 'indoors', 'gray color']","[0.895, 0.895, 0.539]",museum
museum_35_09_altavista,museum,"['Human', 'Person', 'Musical Instrument', 'Musician', 'Leisure Activities']","[99.79684448242188, 99.79684448242188, 97.4583969116211, 97.4583969116211, 92.22650146484375]","['indoor', 'floor', 'musical instrument', 'person', 'text']","[0.9898533821105957, 0.9797569513320923, 0.9505773186683655, 0.9251255989074707, 0.8831709623336792]","['music', 'people', 'indoors', 'man', 'performance']","[0.9725679159164429, 0.9626201391220093, 0.9559845924377441, 0.9483011960983276, 0.9474038481712341]","['Visual arts', 'Event', 'Art', 'Design', 'Tourist attraction']","[0.77814204, 0.73256063, 0.73102903, 0.7203227, 0.6826924]","['person', 'Art Museum', 'art gallery', 'indoors', 'classroom']","[0.786, 0.849, 0.707, 0.803, 0.5]",museum
